rating,reviews_index,reviews_topic
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The hike is a little bit more difficult than you'd imagine, simply based off of the heat. Highly recommend you go either early in the morning or into the evening. Once you're up there though, it's an amazing view! Worth a visit!","Nice Hike, Amazing View"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Sooooooo, let me start by saying I don't regularly hike... This hike was pretty awesome and strenuous. There were areas that were pretty steep and took my breath away several times. I go to the gym and do aerobics so I am not completely out...",Ufff!! 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Of all the parks valleys and canyons this place place was so different
WE didn't do the long hike but walked to the look out not far from where the coach stopped
It was amazing to see the shape of the rock in an arch...",wonderful and different Archers
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Hiked it with ages 6-75. I wish we would have started a bit earlier. We started at 8:30 in the morning and crowds already there as well as the heat.Definately worth it though.,Awesome!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Do this hike as early as possible in the day (by 7:30 or earlier) in order to beat both the crowds and the heat of summer. If you are out there for sunrise I can imagine it's even better yet...or else wait until sunset for...,Great way to start the day at Arches
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The park is beautiful with extremely interesting rock formations including the arches and balanced rocks which were totally unbelievable. We are not hikers and we thought we would see more arches since the park is called Arches National Park. I guess some of the arches...,Disappointed to some degree
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Beautiful arch and the view of surrounding areas from the top is. Worth the hike. go early and bring LOTS of water and maybe a walKing stick,Must see
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It took us about 1-1.5 hours to hike up there. It's all worth it! I've read online that there are rock direction marks along the way, however, we still went wrong at a point. The direction marks are not as obvious as we thought, but...",It's All Worth It!!!!!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",It was 100 degrees in Arches that day. Much too hot for a 2-3 hour hike. We opted for this 5 minute walk to see the famed Delicate Arch from far away. Bring binoculars and it's CLOSE! Go to the Delicate Arch VIEWPOINT for the...,Too hot to get any closer!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","No matter what you have seen in Utah to this point, the Arches views will match everything. The scenery is always different and vast. You can walk to most of the arches for an up close and personal view. Viewing areas are sometimes full and...",Breathtaking Views and Scenery
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","OK! First off, the Hike IS worth it, even if half way up you don't think so. Make sure you take 3 bottles of water a piece. My husband and I took 8 bottles and we came down with 2. It was 85 degrees and...",Delicate Arch Hike!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This was by far, our favorite arch to see the hike is a little bit longer and more strenuous but definitely worth it. It is good for people of all ages, a little more strenuous so if you're not that good of shape just take...",Best arch
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This arch is what you see on the Utah license plates. Make sure to take plenty of water in the summer I was lucky and when in the winter time so it was a nice walk. You will need to plan for several hours for...,Long walk but worth it
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is one of my favorite hikes ever. It's labeled a strenuous hike, but in my opinion, it was an intermediate plus. The iconic view of the arch is phenomenonal at the end of the hike.",One of the Best Hikes That You'll Ever Go On
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a must do while at Arches. You won't be sorry you hiked to this arch. I recommend going early in the day when it's less hot or later. Wear plenty of sunscreen, a hat and bring water and a snack. Great for photos...",Well worth the hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Sure you can use a long lens and zoom to get an okay photo. Why not go for a hike and get your picture under this gem instead? Take plenty of water and wear sunscreen. You will probably be 2+ hours for this hike.,So much better up close!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is the best hike I have ever been on. It is a rather long hike so plan ahead with plenty of water and good shoes. It is an easy hike as far as terrain but its uphill all the way. I am scared of...,Best Hike of My Life
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Delicate arch trail was pretty steep and long. Not recommended for children. The views from the top were very nice,road trip 3
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It was hot but well worth it. Take good hiking shoes and plenty of water. Not too much water because the bathrooms are a far cry from being clean. Arches should take a few lessons from Canyonlands. Anyway, add this one to your bucket list...",Awesome views and I can't believe nature does this.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I've done this hike several times and I will do it again just because it's a beautiful sight when you get to the top!
Wear hiking shoes and if you wear a hat, you may need one that ties under your chin because my cap...",Worth the hike!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","if you have a headlamp or some flashlights, I recommend hiking here to reach the arch near sunset. It makes for a sensational visit, and there are far less people than during daylight hours. Teh return hike can be a bit tricky, but it is...",Recommend a sunset hike here....it is spectacular and less crowded
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","There are multiple options to hike. The best views are from the upper hike, but you should do it earlier rather than later in the day. If you decide not to do the upper hike (or arrive too late), there is a nice lower viewing...","Multiple hike options, beautiful views."
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We rode our motorcycles through the park and so opted to check out the arch from the lower view point. It was beautiful but I would definitely go the longer route next time, as well as doing some of the other hikes.",Beautiful but recommend the longer hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you are in excellent shape, then this review is not for you. Go, hike, climb, and have fun! If you are like me, moderately out of shape and with knees feeling their years, read on. After reading many reviews, I was a bit unsure...",100 Steps at a Time
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We started the hike very early, take a lot of water, which helped duringthe hot part of the day. My 6 year old was able to do it. Hike was long and strenuous, but worth it when you come around the corner to see this...",Great site
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Ok it's a long and sometimes dusty hike. Take plenty of water. You hike up and up, and it's long. Neat the end it gets a little narrow and is on the edge of a high place. But the arch is beautiful. Not only photogenic,...","Longish Hot Hike, but what a payoff!"
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I am a 16 year old. This arch is the most popular, but my favorite is double O. I did the hike at sunset and it was beautiful. Make sure to take water. The arch is surrounded by a natural amphitheater which makes for an...",Popular destination 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We hiked it this morning 6/8/16. The hike is rated 'difficult', but in my opinion, the difficulty increase as the time gets later. So, set up your alarm, wake those kids up, and start the hike between 6-7am. Yes, that is the best time to...",A must do Hike. Some important tips that can help you.
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you are a hikers and love to take 1-1,5 hours walked. Then you should walk to the Delicate Arch,
We did not walk until the actual Delicate Arch. Instead we walked to the view point of the Delicate Arch. It still beautiful and you...",The Icon must see
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The 3 mile round trip, 800 feet ascent to see Delicate Arch in Arches National Park was so worth it! My husband and I didn't realize how high the ascent was to get to the arch and how long it would take, but once we...",Hike to Amazing Views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The trail takes about 30-45 minutes to walk out to the arch with a large section going uphill on slick rock. The arch doesn't reveal itself until the last moment and sits atop of a large amphitheatre. Yes it is crowded but whether we were...,Larger than you think
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We visited yesterday, a Sunday. Arrived in the parking lot at 6:10am. 12 cars in lot. Hiked the trail. Yes there are some steep areas but overall a moderate hike relative to our age (me 40, my wife 37, and three boys 16, 13, 11)....",Incredible! Here are some tips...
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This to us is the highlight of the park. It's exciting to hike and is simply stunning. If you decide to do this 3-mile hike, Prepare for hot temperatures as you traverse the slick rocks and you need a good shoe and steady footing when...",Worth the hike! 
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a very difficult hike. The Arches newsletter and pamphlets don't lie labeling this as difficult. I recommend hiking this in the morning when it's cooler. It can get extremely hot if you wait later in the day as there is no shade on...,Unbelievable sight
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Great natural wonder. Def worth the hike up :). But one needs a car to access it. Arches should provide shuttle services.,Epic
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is the one place to see in Arches- the hike was do-able (we completed it in about 1-1.5 hours). Carry plenty of water- and bring your camera! It was well worth it- we just loved the moment of reaching the top and seeing the...,The best sight in Arches
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Park at the Wolfe Ranch parking area. This trail is open slick rock with no shade. The trail climbs steadily and levels out toward the top of this rock face. Classic Utah Arch that is a must see. Takes about 2 hours, at the most.",Classic Utah Arch
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We stayed locally in Moab, Utah and drove the 4 miles to the park entrance. You can pay a fee to enter..or buy a pass. You can buy a Senior Pass for $10 but there are age requirements.
The drive is nice - mostly uphill...",Beautiful sandstone arches on a sunny day
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is the iconic landmark. Hiking to DELICATE arch is strenuous. Parking can be an issue. We got there around 10 am and parking lot was almost full. Around sunset time parking is very tuff to find. The hike is not shaded, so bring water,...",A must hike at Arches
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a must do in Moab. It is in the Arches National Park and one of the most beautiful arches in Moab. We went there around sunset and the light was pretty beautiful on the arch. You can see the La Salle mountains in...,Must do and Worth the Hike
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This arch was by far the best one in the park. The hike to it is about 1.5 miles each way and very steep. Be sure to bring LOTS of water because there is no shade. Many, many people on the trail. The end is...",Best Arch in the Park
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",My wife and I hiked up the Upper Delicate Arch view point. It was quite a hike and tired you out (we are 65 years old and in good shape). We seen other who also struggled. The view was medium as you are far away....,"Hiked up the Upper Delicate Arch view point, better of to actually hike to the Delicate Arch rather than that view point"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","On the fourth day in Moab, we decided to take the afternoon and tackle the Delicate Arch Hike in Arches National Park. This is a moderate to difficult 3 mile round-trip hike. The hike has a nearly 500 foot elevation gain and for these grand...",Worth the Arduous Climb
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I can't believe how many people went up that hike. It's overrun and loses some of it's charm because people simply selfie-stick it to death. It's a 3 mile roundtrip with fairly steep sections. We had the right shoes and carried a backpack with water...,Gorgeous but crowded
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Highly recommend the hike to delicate arch. The view is amazing. As one of the most famous arches, it's even better in person. It can be a bit difficult to get a picture without a lot of people in it depending on when you go...",Beautiful View!!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Leading up to the hike, I had a suspicion I might be underwhelmed by Delicate Arch. The sight did not disappoint. If you go early, you can get clear pictures without anyone around. Plus you can get your picture in the arch. Just before you...",Well worth the hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Beautiful display of red dirt structures nature has so beautifully carved from the earth. Drive carefully and keep your camera handy!,Nature is amazing
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a great hike with some hills and flatrock sections. If you aren't in shape, or think it's a good idea to hike in high heels or flip-flops, I wouldn't recommend it. We saw plenty of these people having serious issues. Once you arrive...",Fun hike to arch!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We went with family to Arches National Park. We tried to go to Delicate Arch but the easy trail was blocked off due to repairs. We tried the other walk but one of our group could not do it so we turned back. We drove...,Day at Arches National Park
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This was a good hike. Wife has some health issues so we had to take a lot of breaks on the way up. Found shade in a few places. Just paced our self and it turned out to be worth the effort. Go in the...,Worth the hike up.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","there are many arches in this area but this one truly stands out for a few reasons.
first, it's indeed delicate. it has right proportions and fine details. second, as oppose to many other arches, this one stands apart with a little coliseum on one...","An amazing arch in the amazing settings, feels like a piece of art"
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","After a reasonably easy trek to the last climb to the base of Delicate Arch we were confronted by a steep path that, at any other time would have been OK but was covered in thick and slippery ice. We found an alternate path after...",Tough gig in winter but sooo woth it.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Imagine yourself being rewarded with the one and only icon that is pictured on the license plates of Utah vehicles? Well, this is the place. The hike is relatively easy 3.2 round trip. Follow the cairns and you won’t get lost. When you get to...",Your Trophy Awaits on Top
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We traveled from Grand Jct CO, so we didn't arrive until after 9 am. Barely got a parking spot at the Visitor Center. Drove nearly every road in the park, but all the arches parking was full, with lots of buses and hikers to every...",Arches NP
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The park is pay to get on, the hike is a little strenuous so be mindful. There is a nice viewpoint across the valley also.","Nice scenery, Utah icon."
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It's probably a touch longer than the 3 mile round trip hike the park guide says it is. But walking up the rock face ( a steep but unique experience, with great views around you), is easier than it looks. The rock ledge at the...",Worth the Climb
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Arches National Park is magnificent! We liked everything about it, but our favorite part was sunset at Delicate Arch. I suspect that any time at Delicate Arch is special, but I had read so much about sunset that we made sure to visit late in...",Spectacular!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a short hike (3mi RT) with a bit of elevation gain but almost anyone can do it from small children to older adults. it most certainly can get crowded (as it's kinda the signature arch of the park) but is worth it. When...,You MUST See This!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It just looks like some dumped a plasticine arch on a flat surface its so unreal. However, its massive and well worth the walk. Best time to come is at sunset (to see the colours) so bring a torch. In my view the best arch...",Best arch of them all !
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We were so happy to visit Delicate Arch finally. We didn't make it last year as no time to walk on. Highly recommended to hiking place. We took lots of pictures there and enjoyed the aweson nature art.,Aweson Arch
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",My husband and I (both in our 50's) did this hike in Sept 2015 when the temperatures in Moab reached the 90's every day we were there. We started the hike at 8:50am and should have started about two hours earlier. My best advice is...,If you're going when it's hot...
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The trail wasn't to bad, we started pretty early, like at 9am and it was still pretty hot. But there was a really nice breeze. It's an easy trail to follow and it's definitely worth it once you get there. The arch is awesome!",The hike is worth it!
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Bus after bus of tourists are make their way to Delicate Arch, most are inappropriately dressed and many are on cellphones blasting music on the hike up.
The arch is beautiful, but the masses of people ruined it for me. It is merely a stop...",Tourists ruin the beauty
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you can, definitely hike the trail to see Delicate Arch. It's neat walking straight up the slick rock. You then walk along a ledge around the side of the mountain. The first time I went up, it was so windy at the top I...",Worth the hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The ranger told me that they rank the hike to Delicate Arch as strenuous and I can see why. The hike is a bit tough as you're going up most of the time over a gravel trail or stone surfaces but it's doable. The harder...,Not an easy hike but beautiful once you get there
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","So I have been to all of the National Parks in Utah, twice almost, and this is by far my favorite single sight to see. The hiking at Zion National Park is the best, but Delicate Arch is the most intriguing to me. It's amazing...",April 2016
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Took my family here and we are so glad we went. The first 3/4 of the hike is very easy. That last 1/4 varies between tiring and nerve racking. Steep off so watch your kids then out of no where delicate arch shows her amazing...,Amazing
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Hikers of all ages made this trip, although it is a pretty good hike. For those not used to hiking at a higher altitude, it might be more of a challenge. We were advised by others to tackle this first thing in the day, without...","If you see one thing in the Arches National Park, this is it!"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you only have time for one hike in the Arches Park, this is the one to take.
The place is magical, if you can come at a time without crowds it is even better.
My 8-9 year old kids were climbing the walls in...",AMAZING PLACE - A MUST VISIT
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We hiked up to Delicate Arch on a windy day.. and the ledge near the top and even at the top, was super windy! I am a bit fearful of heights, so this was no easy task! Hold on to your hat, because my sister...",Windy!
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The entire park is great. There are several arches in the park, however I would not consider 'Delicate Arch' to be the best. Check out the other arches, especially the 'Double Arch'.",on the road again
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Last weekend (4/23/2016) we had family trip (with 5 year & 10 year boys) to Arches National Park. Previous TripAdvisor's reviews helped us a lot. If you want to avoid crowd please try reaching early (7-7:30 AM). We directly went to Delicate Arch which was...,Truely
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","My wife and I hiked this short and enjoyable hike back to the arch. Many people were on the trail with us, but it wasn't too crowded or rowdy. Back at the arch a large group of school kids were climbing all over the base...",Amazing!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a 3 mile hike which is pretty easy and so worth it to experience it up close. Their is a ton of beautiful arches and panoramic views but the Delicate Arch is my favorite by far.,Absolutely beautiful 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Thoroughly enjoyed this challenging hike to view the beauty of this free-standing arch. Fantastic views await you in every direction!,"Great Hike, Awesome Arch!"
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Spectacular view, enjoyed the hike. One little advice if you go during summer, please bring a lot of water to prevent dehydration.",Spectacular...and Hot...
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","6 of us, ages 6 to 69 visited Arches for a day of fun. The 5 youngest hiked the 3 mile round trip to Delicate Arch - considered moderate to strenuous - and loved it all. We arrived very early to miss the huge crowds....",Arches - fun for the whole family
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The Delicate Arch trail delivers the ultimate “WOW” impact when you turn the final corner and suddenly there it is up close with the snow-capped La Sal Mountains in the distance. Allow 30-40 minutes for the (one way) 1.5-mile uphill climb. Carry extra water in...,One of the most rewarding hikes in Arches NP
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Powerful hike on an extremely windy day, gusts up 45mph. Absolutely spectacular. Started at 7:30am with a few folks there, but they were coming full force as we hiked back at 10am. Water highly recommended.",Yep it's pretty spectacular!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We got to the park at 9am and went straight to Delicate Arch bypassing all other stops along the way. The parking lot was half full when we got there. It took us a couple of hours to do the hike, but we went at...",Loved this hike!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is an absolutely beautiful hike. It is up hill all the way and it is 1.6 miles each way. There is no shade, you will want to take plenty of water, have proper footwear, and be ready to hike straight uphill. I have Multiple...",I have MS and I hiked it you can too!!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Forty seven years ago, my family spent two nights camping in the park. This allowed such a great amount of scrambling and exploring that I can sincerely say my life was changed forever; I knew I would someday be a climber. But this amazing unofficial...",Iconically magnificent 
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Delicate Arch is beautiful anytime of the day, but sunset is a popular time to get the best pictures. The 1.5 mile hike to the arch does have elevation gains so bring lots of water and wear sturdy shoes. At the top, there were probably...",Perfect at Sunset
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Hiked up to delicate Arch a day drove around the park for a day. The only real issue that I had was the long lines and wait to get in. Needs a separate way for annual pass holders to just bypass this and show a...,"Nice park, needs better way to enter"
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The hike to Delicate Arch is well worth the hike but be sure you visit it early in the morning before the crowds show up. I arrived by 9 am and there were about 25 people viewing it, but on my way down the hills...","The iconic arch of Arches National Park, but visit it early."
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","In Arches, you have the choice to either do the hike (about 3 miles round trip) or drive to a viewpoint. DO THE HIKE! It was so much fun and an amazing place to hang out at the end! There are the native petroglyphs near...",Amazing Hike! Can't wait to go back!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The approach is a test in persistence. Plan on 45 minutes up. With a 480 foot elevation change across one giant sandstone rock you will test your metal. But you cannot see it unless you make the hike.,It is a hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",A really great place. The scenery is crazy nice (typical Utah) and the park itself is very easy to get around and see everything. Delicate arch is really a sight to see,Amazing
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I tell you the truth I have lived in the Southwest since 1979 and had no idea there is such an AWESOME National Park near by. We went in the morning and were able to get in easily and take note go early because as...,A MUST see in the Southwest
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We did not hike close to the Delicate Arch but viewed it from a distance. I was able to get good photos with my zoom lens. Warnings to take water were spot on. The area is like a desert and much hotter than other areas...,Incredible
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is our second visit to Arches NP and it was even better than last time. Many trails have been improved and made more accessible. The weather changes fast but that made for excellent photography, you just need to be prepared. We got out on...",Fabulous views at every yurn
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The experience was great. Drink allot of water and be ready to walk and take pictures. Arches will not be around forever, they are changing every year. It was a well worth the trip. We flew into Salt Lake City and drove 4 hours to...",Arches National Park
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Visited the Arches National Park on a time constraint and my family opted to see the main icon , the Delicate Arch. It was a difficult 3 mile hike roundtrip but it was a fun hike . I have an 8 y/o daughter and almost...",standing above the arch..priceless
