rating,reviews_index,reviews_topic
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We got up very early and drove the entirety of the road (on our way to hike to Iceberg Lake), then again on the way back in the late afternoon. They were two completely different experiences.
The morning drive was extremely foggy, and at higher...",All the Way and Back
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This was a great experience to see the beautify of the Glacier National Park in Montana. I highly recommend the experience. We took a truck and did great on the winding roads.,Beautiful
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","unfortunately, the trend of shrinking glaciers makes this attraction an endangered one. i would say get it while you can. the beauty of the location and the opportunity to see mountain goats up close, makes this a true wonder of the USA.",Going away road
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The first three trips we took to Glacier was before the snow had sufficiently melted enough for the road to be open. This year it was in September, so the road was opened so that we could take the full drive. It is absolutely breath...",It took three trips to finally get to take this drive!
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Gorgeous views, some wildlife and flowers. Perfect for those that can't get on the trail and beautiful for those getting ready to those killer uphills.",Gorgeous
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is so accessable yet little-known gem tucked away in Montana in Glacier country. Take the RED JAMMERS, old fashioned buses from the 1920s (restored beautifully) by the FORD motor company, which will bravely take you up steep and winding roads to ever more beautiful...",Magnificent scenery - breathtaking ride up the Mountains
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We drove this after we had taken the Red Bus tour. It was a good choice as we had heard about the places we passed. Also, the driver could concentrate on driving as we had seen the sites the day before on our tour. Upon...",Can't describe the beauty
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","My family and I had a great time on going to the sun road. We did stop and hike to the hidden lake and would recommend it. Going to the sun road was a amazing,fantastic, and different. My family loved the view. We loved it...",Spectacular
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Going to the Sun Road is breathtaking. It changes with the time of day, and day by day. We made three trips in total, one of them across the entire length of GTTSR.
The mountains are beautiful, and the road itself is an engineering gem....",One of the top highlights of our 6000+ mile trip
"ui_bubble_rating bubble_40,ratingDate",,
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The scenery is beautiful, however, if you hope to take pictures, forget about it. One cannot drive and photograph at the same time, no pull over spot to speak of, Maybe if you take the Red Bus you might have a little luck. The park...",Disappointing
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We did this in August 2016. We originally planned on driving the road but after reading about all the twists and turns in the road decided to take the shuttle. We were happy with this decision. There were 4 of us and we could all...,Amazing Scenery
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I would do this again in a heart beat! If you are afraid of heights I would recommend sitting on the opposite side of the car closer to the wall. The landscape is incredible. This is one of the coolest things I have ever done.,Amazing Drive
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We came through here June 17th and the Going to Sun Road was not quite open yet - we were able to drive aways on it before turning around and going back. We knew it was a chance we were taking to go so early,...",Not Open Yet
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We brought 2 teenage granddaughters and it was a memorable trip for all of us. We stopped so many times for pictures when there was a pull out. We would do it again, given the opportunity.",Absolutely beautiful from start to finish!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The views were truly awesome and the entire experience was just unforgettable. Lots of pictures taken and lots of quality time spent gazing at the valley and the receding glaciers,What a view and what a drive!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We don't usually like to do the touristy thing at each place we visit, but we were told this was a must not miss. We were told right. After visiting more than 40 countries around the world, we were shocked to find one of the...",Breathtaking scenery. Worth every minute.
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We would have had better views without the snow, but the drive was beautiful anyway. It was closed at Logan Pass due to snow. This is a very narrow road and it is steep, but you need to drive it - maybe just not in...",Beautiful!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The start of our visit to Glacier NP was shrouded in low cloud and greyness - we couldn't see a thing, and thought about giving up. We pulled over somewhere and slept for about an hour (we'd been on the road for about 10 hours...",Beautiful - gets better & better - very weather dependent though
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Don't miss driving Road to the Sun, even during busy month of Sept. There were many stops that were too crowded to pull over, including Logan Pass, but don't let that stop you. Traffic moves smoothly, curves aren't that dangerous to navigate, and views are...",Spectacular drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Gorgeous ride on a motorcycle . Breathtakingly scenery at every twist and turn. Road was smooth and well maintained.,breathtaking
"ui_bubble_rating bubble_10,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We were anticipating a decent stay as the reviews seemed reasonable. Quite the opposite. The property was sub-standard; sketchy alleyway area, weak wifi, trash not picked up along the walkway, and unwashed shams and spread. Drool on shams??? Come on, really? It was more expensive...",Less than expected 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a beautiful was to spend an afternoon. DO NOT DRIVE THIS YOURSELF. It is a very tight road and whomever drives will miss most of it. Leave it to the professionals. We had a very bad day weather wise but still saw enough...,WOW do it but take a RED Bus
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Our day started off cloudy and dark. But by the time we got to Logan Pass on the Road to the Sun, the sun was there and it was beautiful. The road is narrow in some spots but not at all treacherous and has spectacular...","Yep, That's Where the Sun Is!"
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Driving along the Going-to-the-Sun road in autumn is a beautiful experience. Although the clouds were so low there was no visibility and we had to turn back, what we did see was magnificent. I highly recommend it, no matter what season.",Lots of cloud cover but beautiful anyway.
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a really long road that snakes through the park and a great way to see everything (by car). I was super impressed as this was my first time to the park. We had rented a car with 4x4, but normal cars can make...","Enjoyable drive, suitable for all ages"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Do this drive in the summer when the whole road is open! Which isn't long due to high altitudes and snow much of the year. The views you get are incredible, and you will see wildlife if you keep your eyes open!",One of the top drives in America
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We traveled this a total of 4 times (well, 2 each way) over 2 different days. Get an early start and go right to the top, then work your way down if you want to avoid crowds.
Very much enjoyed Jackson Glacier overlook (easiest view...","Amazing views, get an early start :)"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is one of those must do things that everyone does who goes to the park. Go early or late or you won't find a parking space at the top. There aren't enough parking spaces to accommodate the traffic and there aren't parking spaces on...,Parking is a problem at the top
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",great trip very pretty . Get there as early as you can . Highly recommend going there . one of the prettiest trips I have ever ben to .,Stunning
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I've been to many, many national parks and this road was one of the scariest drives yet but you have to do it! The views are among some of the most spectacular sights in America! Seen three black bear while driving!",A must drive...
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The Going-to-the-Sun Road is both a rather impressive ride and a nice feat of engineering, notably up near the top (more on that in a moment). When you are at the bottom - on either the east or west side - the ride is nice,...","Impressive views, wonderful vistas, short window of operation"
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Views are somewhat limited on the way up, however there are pull off where you can stop and get a better look / take photos.","Scenic, Relaxing Drive"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Drive the route several times , you must do in both directions and stop at every pullout to see it all. Vary your times of day too as the lighting changes the view dramatically. Be patient for parking as during peak it can be hard...",Gorgeous drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Absolutely fantastic. I can't explain how beautiful the views were. The road is quite scary as time but well worth the drive. We saw mountain goats, deer & small critters. The mountains & glaciers are beyond anything I have seen. I have been to Banff...",One of the best experiences I have ever had!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This drive is perfect for all. Stay in your car and be amazed by the gorgeous views. Stop at one of the many pull outs and take in the aromas and vistas. Look for the mountain goats, grizzly and black bears. Enjoy the waterfalls, streams...",A jewel not to be missed.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We weren't planning on going through the park at all, We were just passing through from Washington on to Minnesota. I am beyond happy we did!! There wasn't a moment driving through the Going to the Sun Road that wasn't unbelievably beautiful. Once you exit...",Surreal Beauty from start to finish
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The Going-to-the-Sun Road was our last venture during a 2 week vacation preceded be Banff, Jasper, Waterton Lakes, and many other parks in Canada. We are so happy that we made the effort to cross the US border for this scenic drive! There was so...",Photo spot every minute
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","My wife and I were looking forward to driving through GNP via Going to the Sun Road, via the west entrance. We made it as far as Logan's Pass, but due to snow/ice, we were unable to continue as the road was closed. Regardless of...",Don't be afraid to take this drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","By far my favorite national park. Scenery is breathtaking, everywhere you look the views are stunning. My only regret is not staying in one of the beautiful lodges in the park.
Park staff very helpful and accommodating. We'll be back to see more of this...",Beautiful 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Back in the day when America's National Parks were being opened up there were engineers and visionaries that opened these natural spaces for the rest of us. The roadmakers deserve incredible credit for both designing and then constructing these roads.
There is absolutely no way...","Stunning road, stunning views, do it more than once"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We drove thru a little over a week ago and it was magnificent. Beautiful sunny day. All the trees were golden. very special day. Good thing my husband didn't mind driving, I probably would have had some issues. It's a loooong way down and some...",Magnificent
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I had been looking forward to this road trip for years. I was not disappointed! Go slowly and savor every mile. We saw mountain goats and that was a great surprise. Pull over often to capture the great views.,Stunning!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","When you drive it, you will know why. Avalanches take it out every year. It is cut into the face of a cliff. The views are spectacular. Highly recommend a Red Bus tour so you can enjoy the scenery and learn about the park from...",The most expensive stretch of road in the country
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We traveled to Glacier recently to see the beautiful Going to the Sun Highway before the snow closed it for the fall and winter. The road was under construction, which caused only a short delay; but the views were still beautiful in spite of the...","Beautiful Scenery, although the glaciers are melting"
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Incredibly beautiful scenery is available from this road that clings precariously to the side of the mountains. The road is narrow, traffic moves slowly. The entire drive takes a couple hours with stops for photos.",WOW!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",goodness! there is no way to describe the beauty and majesty of the landscape imagery going up and even coming back down this scenic road in Glacier. You have to experience it at least once in your lifetime. Make the effort to get here. We...,Rain didn't bother me from enjoying the spectacular scenery
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",There are no words to describe this drive. You'll have plenty of opportunity to turn out and get out of your car and embrace the beauty you're in.,Views Views Views
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We weren't certain if it would be open due to the precipitation in the area the previous couple of days and the dropping temperatures. Fortunately, the west end was clear when we started and it wasn't until we were over the pass that we ran...",Glad it was open
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This road is not for an unexperienced mountain road driver for there are many hair pin turns and elevation changes. They did put small rock walls on the sides of the road which are next to the drop-offs. The glaciers are melting, but the ones...",Amazing sights
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Though you can certainly drive it in a few hours, it's worth planning to spend at least 2 days here doing all of the stops. There's a good mix of quick lookouts for snapshots, and some easy and some more difficult hikes. Overall the scenery...",Plan for more than one day
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","When we visited the weather wasn't the best but the scenery amply made up for the rain. The road wasn't too bad in terms of ""am I going to drive over the edge"" moments but is very narrow in places and you need to have...",Fabulous scenery
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I have been to Montana many times and my brother lives across the river from Glacier above the Polebridge entrance. This September I went to visit nieces in Kalispell and got a chance to go with them to Glacier for the first time in many,...",Amazing journey!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The first day we visited it was very cloudy and cool, misty and the higher you got the foggier it was (we couldn't see much at Logan Pass). The videos I've seen of the road show the scenery as spectacular but because of the fog...",Spectacular Views
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This well-maintained road has many pull-offs and parking areas. Some of the parking areas needed road signs explaining what there was to be seen at each location. We had a guide-book so knew the approximate locations where we wanted to stop. For the most part,...",Good way to experience Glacier National Park
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","But we had fun anyway. We went on a rainy day and thought we would take a chance on the weather, hoping it would clear. It didn't, and near the summit we encountered snow flurries. So we parked for a while just to watch the...",Spectacular Views...when it's not snowing.
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We took the drive over Logan pass and was an enjoyable experience as always. We were there after it rained hard the day before and had intermittent showers while driving. With all the rain, there were lots of waterfalls that could be seen from the...",A must-do!
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Look the park is very beautiful but I was disappointed at the fall foliage. I guess I had been waiting to see this park for so long and because of such high anticipation there was a let down.
I've read people complaining about traffic and...",A little disappointed
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Never been through Glacier before. An incredible drive. I wish we would have had more time to check other things out along the road. Give yourself some extra time to explore this amazing place if you are planning a trip to Glacier.,Amazing Drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We decided to visit Glacier National Park on the spur of the moment. The weather had improved and we decided to do a fall visit of all three National Parks. We couldn't get tickets for the red bus tour, so we decided to just do...","Great Drive, have your camera ready!"
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is the road that goes across the park from West Glacier to East Glacier. It's fifty miles long, but takes several hours to drive it, especially if you stop at all the look outs on the way. The road is very narrow and twisty...","Beautiful, Scenic Drive"
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Take your time to enjoy all the wonderful scenery. We started early in the morning and finished late in the afternoon. Ours was a round trip drive and we saw things differently from each direction. Take a lunch and take your time.,Awesome
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We were at Glacier for 2 days in early September. There was a snow storm in the mid section of the road so we only made it half way the first day. We didn't want to miss East Glacier the second day so we actually...,AMAZING Scenic Drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",A real intro in to the park. Loved the Visitor Centers and their education. Logans Pass gets busy due to all the trailheads so it might be better to take park transportation due to parking shortages.,busy and beautiful
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Gorgeous drive, give yourself about 2 hours to take it in. One side of the road is cut into rock--no shoulder--we stopped and pulled in our rear-view mirrors so that we wouldn't hit a passing truck's mirrors. Yes, that's about how close you may come...","Beautiful Drive, Don't be in a Hurry However!"
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",GyPSy Guide! It is a beautiful Hwy! This app gives you the history and background of the amazing creation of the Hwy along with sights to stop and see along the way! Worth the $5!,Don't do it without......
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Going to the sun road in a cold snowy and rainy day. Amazing route, great views, but unfortunately the clouds blocked the mountain tops",Great route to travel
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We couldn't have had a tougher drive. Raining, clouds covering the road, construction stops, missing guardrails... and it was GREAT.
The views, the waterfalls and the wildlife were still spectacular. It stopped raining enough for us to have a nice picnic at one of the...",Do this drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",One of the most beautiful drives I have ever been on for sure. The scenery is beyond spectacular while the wildlife viewing is exceptional. A must do on everyone's bucket list,Joy ride
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Being a Canadian Photographer, I have been through the Canadian Rockies, Banff, Lake Louise, Jasper, etc. and its a beautiful drive..but i visited the Glacier Nat park in Montana and went on the Going to the sun road. in Oct 2nd, the day was beautiful....","Stunning, overwhelming views"
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Wow, the road takes your breath away. So very scenic and historical. The next day we read in the paper it is the third most popular National Park Road west of the Mississippi. How special to have duen that?!",AWESOME
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","You can't go to Glacier without doing this road. I highly recommend taking your time and enjoying the many views along the road. There will be tons of people and if you plan on stopping at Logan Pass, go early or come later, or you...",An Awesome Scenic Drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We went from St Marys to Lake McDonald. The views are amazing. Go early to avoid the traffic. Logan Path fills up early, so if you plan to do any hiking.",Beautiful
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",To say this drive is incredible is an understatement. We were blessed with two days of perfect weather and making this drive in a convertible is the way to do it. We stopped at nearly all of the pull off views and got amazing pictures...,Absolutely breathtaking
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We have been to a lot of National Parks and National Monuments in the lower 48, and after this trip I wish we had not waited so long to get to Glacier. Going-To-The-Sun-Road is one of the most spectacular scenic drives we have been on....",Just Do It
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This place is unbelievably beautiful. It is quite humbling and reflective to be in such a gorgeous place.
This is a ""bucket list"" place....don't miss it!",Absolutely Stellar
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It's of course, the main reason for going to Glacier NP, i.e. to see what's on the other side. There was some construction but it was handled professionally and caused us little delay. We went in early September of this year and were able to...",Going-to-the-Sun Road
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This has been a bucket list item for quite some time and we finally made it; just a wonderful drive full of stunning vistas around every corner. We stopped at Logan's Pass for an in the car lunch, as it was very windy and 48...",Bucket list!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We drove the road twice this past week and it is the most stunning and gorgeous place we've ever seen. The previous four visits were not in the fall when the aspen trees are showing their glorious fall beauty. The yellow, orange, and red foliage,...",Stunning beauty
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",What a great drive with fantastic views. Absolutely awe inspiring. So glad we took this road. Plan on 4 or 5 hours to allow enough time for all the stops and picture taking. Fabulous,A must experience
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We have been checking off a few U.S. national parks already and this is a must see! This park is huge. We got to see a black bear on the side of the road eating freely, which was amazing. We will go back to do...",Amazing national park!
"ui_bubble_rating bubble_40,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Unfortunately the day we drove this higway it rained, snowed and was very cloudy. It is a pity because it blocked the view of the summits. Nevertheless the lakes, Logan Pass (where it snowed) and the waterfalls were visible.
It is a relatively easy drive...","Great Drive, great views"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I didn't want to go on this road based on some of the reviews I read. Thankfully I read that going East to West was a better route for those afraid of the road. The reviews were true! For one that doesn't like narrow roads...,Not nearly as scary as I thought
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Four hours on this road really is not enough. There are so many beautiful places to stop and photograph or draw. The red bus trip was a great way to do it.,Red Bus Trip on the Road Is Beautiful and Fun
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This drive is a must do! We drove it every day we were there. It is amazing seeing how the Park changes from one side to the other, from almost a pacific rain forest on one side to more of a typical western forest on...",Words cannot describe it
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Possibly the world's most beautiful drive. Blue lakes, cedars, aspens peaking right now in color. Stunning.",Going to heaven road
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",A lot of thoughtful decisions were made building this road to optimize the traveler's experience of the park. Beautiful. Truly spectacular. We were recently in Switzerland and loved the views from the tops but had to go through a thousand switchbacks and somewhat terrifying narrow...,Spectacular and not terrifying
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Take your time..narrow..etc. Pull you mirrors in..you don't need them. No way you need to see with them. You have the review mirror to use.,Great road...
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",What can you say. From one end to the other nothing but beautiful sites to see. Stop at every pullout you can and take some short walks or longer hikes. Plenty of places to take pictures each one more beautiful than the other. Take your...,Incredible 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We live near the Blue Ridge Parkway which was also built by the CCC many years ago. Driving through Glacier National Park on Going To The Sun Road is an experience of a lifetime! The road is well-designed, with gorgeous views, one more beautiful than...",The most beautiful road in all the world
