rating,reviews_index,reviews_topic
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Its a pretty steep drive from Port Angeles. If just coming into town one can get expert individualized advice on what to do and see based on personal preferences at the Olympic National Park office on the way to Hurricane Ridge.
Once at the ridge,...",Great views all around
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Hurricane Ridge is definitely an amazing place. The drive up to the top is gorgeous, and the hike to Hurricane Hill is unreal. Definitely recommended!",Amazing hike and scenery
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This area of Olympic is stunning! We hiked from both the ridge at the visitor center and from Hurricane Hill. Views get better the higher you go! We saw deer and marmots all along our hikes and this park was not too crowded to enjoy...,Beautiful!
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It's our first time there and it's majestic. On our way up, we saw deers left and right. It turned out to be a beautiful day. We parked and walked up to the vista point and saw the amazing view of the sea. This is...",A trip you'll never forget
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Visited Hurricane Ridge on three different days - on a cloudy evening, a sunny morning, and at night. The rainshadow effect when it's cloudy creates great photo opportunities. The Cascades range look spectacular in the sun. Park Rangers do star gazing tours on clear nights....",Ephemeral
"ui_bubble_rating bubble_50,book_text,and_up",,
"ui_bubble_rating bubble_50,book_text,and_up",,
"ui_bubble_rating bubble_50,book_text,and_up",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","An awesome place to visit with a clear view of Mt. Olympus on sunny days. There are short hikes around (.3 to .5 mile) right off visitor center. You will also notice small animals around.
Go on a clear day",Nature @ it's best
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Great views any time of year. A not to be missed ONP highlight. Hiking, skiing, snowboarding, snowshoeing.",Snow Shoeing on the Ridge 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Just one word for hurricane ridge is ""WOW"". We reached there through a scenic and beautiful roadway view. The view is awesome from this place. I found so much of peace in my soul.",Wow!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This outing to the Olympic National Park was fabulous. We stopped at two centers to get stamps in my National Forest Passport. Food is available there but we brought a picnic and found a lovely picnic bench with amazing views. The climb was not too...,Amazing Vistas
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We had a perfectly sunny day to hike to Hurricane Hill. Great views in all directions.
The mountain chain is impressive as is the view of the coast. Wildflowers, deer, marmots, and a golden eagle too. Go earlier in the day as the area gets...",Great trail in good weather.
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Hurricane Ridge is just beautiful! The drive is fantastic, and on a clear day, you drive through the rain and clouds and feel like you are on top of the world.
The scenery is magnificent, from mountains to valleys, alpine meadows and wild life.
The...",Above the Clouds
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Hurricane Ridge Visitor Center sits high up in the Olympics, over 5000 ft. in elevation. The road up is beautiful with lots of pull offs which have great views of the Straight of Juan de Fuca and Vancouver Island in British Columbia. There are stunning...",Amazing Views and Many Trails
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Long winding drive up the mountain with many road stops for viewing. Beautiful scenery, the views so perfect you'd think it was painted. At top is HR, a cool large outpost with store, food, and restrooms.
Great area outside to sit and enjoy food and...",Go!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Great views, though the clouds did roll in later in the day. Trails to choose from. We hiked yo Sunset lookout. Saw deer close up. Part of the some trails closed due to snow.
Great visitor center at the top.",Great vistas!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",It was an easy drive (I'm scared of mountain driving) up to the Hurricane Ridge visitor center. Beautiful views. There is an easy flat trail around the meadow with tame deer and great views. If you are up for it-do the harder hike to Hurricane...,beautiful views plus deer and marmots!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We went in May and there was still some snow on the trail. Luckly the parking lot for Hurricane Hill was open so we didn't have to hike from the visitors center. The hike was steep but who could complain in such a beautiful setting....,Beautiful View!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We visited Hurricane Ridge on a beautiful, cloudless day. The views were spectacular. We enjoyed the short hikes along the ridgeline. There were numerous deer, including a young fawn, feeding in the meadows near the visitor center. The experience might be quite different on one...",Stunning Views
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The visitor center here was busy, but great. Lots of fun ranger programs starting here. We loved the quick hike up to international views! Great stop!",Gorgeous views!
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Beautiful drive with great sights. If you have the time, hike the Hurricane Hill trail. Definitely worth the time and effort. Saw a lot of deer, marmot, and other wildlife along the way.",Beautiful Drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It was beautiful, and the staff were friendly and very knowledgeable about the area. But we just happened to be there at the time it was obvious why is was name Hurricane Ridge and very cold that day. But staff said that can change from...",Soooooooo Windy
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a great hike even for people that don't hike a lot. There are 3 somewhat short and challenging sections to hike up but the path is very well maintained. It is almost like a bike trail. You should take a jacket because it...,An Awesome Hike with Huge Payoff
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is definitely a must see stop for anyone visiting the area. A long drive up to the top but the views along the drive and once at the top were stunning. Several short loop trails right near the visitor center for those not wanting...,Incredible views
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","by time time we reached the Visitor Center at the top, the clouds were moving across the other ridges. even though it was quite cold, windy, & spitting sleet our family enjoyed watching the clouds move across the ridges. a few marmots were out as...",beautiful even in clouds
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Overcast and rain threatening we drove up to the Hurricane Hill trailhead and set off. It's a pretty steady uphill trail, but very doable. The very low cloud cover restricted the view along the way, but we enjoyed the hike anyway.",Lovely hike even on a cloudy day
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Well worth the drive, spectacular mountain views! It was a little chilly, so bring a jacket, and enjoy..",Beautiful!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Enjoyed the beautiful vistas at the visitor center. We even ate lunch at the separate picnic area. Many picnic benches to choose from. The deer approach close by, though, looking for a snack.",Stunning Views
"ui_bubble_rating bubble_50,book_text,and_up",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The views are absolutely amazing! The drive is a bit long, but definitely worth the time. The views on the drive get better and better as you ascend up. The Visitor's Center offers a short film and has a gift shop and cafe. Very nice!...",Amazing Views 
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The views are just stunning. We visited the place end of June and weather was just perfect. We saw a lot of deer some with their small cute babies.
Hurricane Ridge is about an hour drive from the park entrance. There are 3 trails you...",Stunning views!!!
"ui_bubble_rating bubble_50,book_text,and_up",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We climbed to Hurricane Ridge on a sunny day in late June and found a fantastic view. During our hour or so on the Ridge we also encountered rain, fog, and snow! The park concession served lunches that were good for this type of place....",What a great day!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We had visited Hurricane Ridge in the past and did an amazing hike. This time we arrived late in the day after learning that a washed-out bridge ruined our planned hike.
So we arrived, took some pictures . . . pretty mountains. Oooh. Pretty mountains...",Hurricane Hill? More like Hurricane Whoa!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","On the way home, we stopped by Hurricane Ridge. I know the view is great but as we were coming up, here come the clouds. It was pretty chilly and a bit windy, so bring a light jacket especially if you plan on going for...",Short visit
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","great hikes around the whole area, there was still some snow on top and this was June. but the trails were very well kept and the views were great, it helped that we were there with really good weather.",Wonderful Vistas
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We started our ascent around 3pm and picked a good time to go! The crowd had thinned out and the views were spectacular in the afternoon sun. Although the views would be great anytime of day. All activity level of trails and some paved for...,Spectacular views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","When you get here, you'll realize why this is a must do at Olympic National Park. Hike the trails for some of the best views.",Incredible
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The Olympics aren't the tallest mountains out west, but the 18 mile drive to Hurricane Ridge puts you in among them. There are several easy hikes from the visitor center. Even in June, there is snow on the paths and deer are everywhere (although you...",Up Among the Mountains
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Take the time to visit the Ridge, very nice views.
I did take a tour with the ranger a few years ago and it was informative. Lots of deer walking around.",Pretty Drive Up
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I'm a big fan of NP's & Olympic National Park is a great place to visit especially if you are lucky to go on a clear day. Hurricane Ridge scenic drive provides a good snapshot of the park.
There are a few short easy hikes...",Awesome !!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Did switch back trail up to ridge and walked along ridge for a while. Came very close to 6 different mountain goats! Views were incredible. Other hikes in hurricane ridge were crowded but no crowds on Klahhane with just as good of views (Klahhane is...,Klahhane Ridge is a must do hike
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I can see how, on a sunny day, this would be a gorgeous location. Unfortunately, we visited when all of the mountain peaks were hidden by clouds. However, it was fun to see snow falling (on Hurricane Ridge) in mid-June! I suppose we should have...",Beware of the weather
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I don't think I can add more - best if you browse the photos. At the top, it's a fully feature visitor center with amazing view of the snowy mountain range. It's a short 30 mins drive fro Port Angeles.",Awesome view of the snowy mountain range
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I recommend getting there as early as you can. We were on the trail on a foggy morning by 8:30am, and had the trail almost to ourselves. So peaceful and quiet. This trail is mostly above the tree line and provides some amazing views of...",Great views from a mountain side trail!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We hiked here with our family. We had ages from 4-63 and we were able to walk most of the trails. We saw deer, chipmunks, Eagles . There were still some parts of the trail that had snow in May but we were able to...",Great hiking trail with incredible views
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Hurricane Ridge is a must see if you're visiting Olympic NP. Stop at the lower visitors center to view the live webcam from the top visitors center. If the weather is clear head on up the zig zag road with lovely views at every turn....,Do miss this if the mountains are out - breath taking views
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","its a long road with nice view of the forest and other peaks covered with snow.
there are many trail to hike.
just check that its not a foggy day",nice view
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Drive to the Hurricane Ridge visitor center is beautiful and provides great views of the Olympics mountain range. Visitor center has a small café and a gift store along with restrooms so a great place to get information, grab a picnic lunch and explore surrounding...",Goergeous Snowcapped Olympic Mountains
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Wonderful hike worth amazing views! Smooth drive all the way up and then small hike with beautiful views of green creeks, snow capped mountains, cute elks on the way.",Feat to the eyes! 
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","but crowded. Easy trails to walk (some paved, all short), tame black tailed deer. BUt the views are worth it!",great views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Do not miss this drive into the mountains of Olympic National Park. If the weather is clear, you will have stunning views of the snow capped peaks. We hiked the trail to Hurricane Hill and it was wonderful.",Stunning Vistas 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We were here in 2004 and nothing has changed. It was busy but there were still plenty of places to find to set out your picnic at provided benches and tables. Much better than sitting in your motorhome watching the TV with the engine running...,Magnificent viewpoint
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",What a beautiful place to visit. We brought a picnic lunch and sat at one of the picnic tables to enjoy the views. We couldn't have picked a more beautiful day to spend at Hurricane Ridge! Only disappointment was that the visitors building was not...,Beautiful Views!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Incredible views on the clear evening we visited. Certainly a highlight on our 8 day ONP visit. Must pay $25 fee for National Park and well worth it. Several different short hikes at the summit offer varying sweeping views. Winding but very safe drive to...,Don't miss!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is in the actual park so it will cost you $20 to enter unless you have a pass or go on one of the free national park days. It's a long winding road up to the top however on a clear day there are...,Pack a picnic lunch and do some hiking
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","To get to Olympic National park from Everette, we took the ferry from Edmond to Kingston. The fare from Edmond to Kingston fee as follows: car and driver cost $18.20 each and adult fee is $8.20.
From Kingston to Edmond it only cost $18.60. it...",The beautiful Olympic mountain range
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Every trip to Olympic Peninsula we make the united family drives up beautiful Hurricane Ridge to picnic, hike, take a look around the Center, and feel like you are very far away from everything. Some of the roads are dirt yet another beautiful view!","Hurricane Ridge is beautiful for a picnic, hiking, watching deer"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Absolutely beautiful view of the snow covered mountains here. No hike needed to see these great views. Just park your car in the lot and step out to see these amazing views. Pack a picnic lunch and you can have that while enjoying the great...,Beautiful Views - great for a lunch!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is one of those ""must do's"" if you visit ONP. The drive was fantastic and we had mostly blue skies and the most fantastic views!",Unbelievable views
"ui_bubble_rating bubble_50,book_text,and_up",,
"ui_bubble_rating bubble_50,book_text,and_up",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A beautiful day, clear skies, amazing views of nature. The deer are unafraid, and easy to photograph. The mountains were lovely, and air warm; lots of people. Not a lot of parking available, small food counter really had a difficult time handling the crowd of...",Amazing Vistas
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We went there earlier in the morning to avoid crows. It was so beautiful, even along the way to the visit center. We stopped several places to looked at the views and took pictures. We took a 1.6 mile Hurricane Trail. The view was great....",Fabulous View
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Great view of the snowcapped Olympic Mountains. Beautiful walking trails and scenic places to eat a picnic lunch. A must if you are able to book a tour or rent a car.,Just beautiful
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Made the drive up on Memorial Day weekend and it was amazing. There was still piles of snow so the kids had a ball playing in them. There were short jokes for the 4 year old but the views from all angles were amazing. It...,Awesome 
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Worth the drive up to Hurricane Ridge. The view across the mountains is breathtaking. It was cloudy when we were there so couldn't see Mt Olympic but could still see the other mountains.,Fantastic views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I really enjoyed this stop. A nice drive up to the top of the mountain and then a great hike up to a viewpoint. The hike I did was at the very end of the road. Around 4 miles round trip with a pretty solid...,Great Hike to Top
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Shirt comfortable hike for all ages. Saw lots of deer, some rabbits, squirrels and marmots along the way. The view from the top is breath-taking - IF it is a clear day. If its cloudy, you probably can't see 10 feet ahead of you :)","Very scenic, but it is important to choose a good day!"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a beautiful place to visit anytime of the year. We're hoping to do some short hikes but there were still 5 to 6 feet of snow on the trails. We would recommend it anyways.,Snowed out of the trails.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Visitor center was closed as this was the off season, but the road was open all the way to the top. You can get some great pictures going up and coming down. The natural beauty is amazing. Happy that we decided to drive up and...",Gorgeous Views
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Hurricane Ridge is one of those places which should never be skipped. The day was beautiful, the mountains spectacular and the waterfalls superb! We saw 11 deer feeding near the headquarters and four more down the road a ways. There are trails for the ambitious....",Do NOT Miss This Place!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It's a 17 mile drive that finishes with an incredible, breathtaking view of snow capped peaks. Can't anything more than that. The road is windy. We drove through some fog (low clouds) but decided to continue. Boy were we glad we did",Incredible 
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A++ views all around. This was a short drive through this point in the Olympic NATIONAL Park, to get to Hurricane Ridge. Beautiful snowcapped mountains, fog, then sunshine brightened it all a little later! Plus spring flowers popping their blooms up everywhere! Snow was plowed...",Onward and upward.....
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The spectacular views of the Olympic mountains were excellent from the Hurricane Ridge. If there were some wild life to be seen, it would have added some more wonderful experience there.",What a delightful view from the lofty Olympic Mountains.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Hurricane Ridge is up a beautiful drive through Olympic National Park. There are many lookout spots along the drive and the scenery changes the whole way. Once at the summit, there are a few trails and breathtaking views from both sides of the ridge. The...",A mustn't miss spot when you're visiting Washington!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Ready drive with lots of lookout points and wonderful visitor center at the top. We did the drive with my dad who doesn't get around well, he was able to fully enjoy the views and get out at look out areas. We saw deer and...","Wonderful drive, amazing views"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The drive up to Hurricane Ridge is easy but we were there in May before the summer crowds. I expect parking can be an issue in the summer months. But, the view is stunning and the trails are well marked for a nice hike. The...",Simply beautiful!
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The views are nice, but there's so many nicer places to see in the Olympic National Park. Filled with tourists. Worth the 30 minute drive up the hill if you have some extra time.",Better options in the park to see
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Definitely my favorite part of our Olympic trip. Plan to visit on a clear day and you will not be disappointed.,Spectacular Views
"ui_bubble_rating bubble_50,book_text,and_up",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",You can drive to the top of the ridge and the views are all in front of you. Just make sure it is a clear day and it is absolutely breath taking.,The views are gorgeous
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Our area was having another beautiful hot day so a friend invited me to go with him up to Hurricane Ridge. I've never been so I took him up on his offer.
It took us about 3.5 hours from our location (the Hood Canal) to...",The Mountains Are Full With The Sound Of Music!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Visited on 5/6/16. The road from the visitor center to the trail was closed but visitors were able to walk down the road to the trail head. There was still snow on side of the road and snow on parts of the trail but totally...,Beautiful sight
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",A short drive up the mountain. Lots of deers there. Cool tunnels on the way. Great view on a clear day. Perfect photo spot.,Short drive to a great view
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",So much fun to drive up the mountain and see this incredible site. Driving was a little nerve wracking but nothing actually dangerous. We went when there was still snow on some of the trails,Breath taking views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Normally lush green with clean mountain air, last July was disappointing due to smoke from forest fires & dry drought conditions. I've visited many times since 1968 & I've never seen conditions as these. There are usually deer in the meadow below the visitor's center...",Beautiful meadows with grandiose view of Olympic Mountains 
"ui_bubble_rating bubble_50,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","What a amazing view when we left Port Angeles it was rainy and foggy, really did not think we would be able to see much, but as we went up and up we broke through the clouds. We enjoyed watching the deer on the side...",Amazing Views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",There are information stands so you can learn about what mountain you are looking at. Inside there are lectures and slide shows so that you can learn more about the surrounding mountains and trails.,Love the view
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The road climbs and climbs and it seems it will never end...and when you are about to turn around the incredible views blow you away. You are in top of the world.,Amazing views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a must see if you are in the area. When we started our ascent from just outside port Angeles the weather was sunny and warm. We paid our $20 entrance fee and started driving up the windy road - the views are just...,Wow just wow....
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Slightly scary drive to the summit, but what a view once at the top! Definitely bring layers! It was summertime, but I needed a sweatshirt and hood at the top. Breathtaking!",A must view!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Still beautiful even though the drought has affected the scenery. Easy drive and one of the many highlights of Olympic National Park.,Worth the drive to the top
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a great spot just 17 miles from Port Angeles but 5000 feet up from sea level. If you're going in the winter (anytime from November to May) make sure to check road conditions before heading up. About half of the year you need...,"Great visit, know conditions"
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We saw about 25 deer on the way up and down to Hurricane Ridge, and a couple that just walked right in front of us when we were at the viewpoint. Well worth the short drive up!!",Great views!
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It's not the best time of year to get the ultimate pictures, but it's an amazing panorama of snow capped mountains.",Nice View
