rating,reviews_index,reviews_topic
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","One of the highly touted activities at Acadia National Park is watching the sunrise from Cadillac Mountain. It's billed as the first sunrise in the U.S. Well, that's partially true. It really only true for the fall and winter. In any case, seeing the sunrise...",Sunrise - Timing is everything
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","My wife and I took a tour to the summit of Cadillac Mountain to watch a sunset. Absolutely amazing. A must do. And what more can I say other than, to top it all off, we found a patch of delicious wild blueberries! We really...",Amazing
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Plan to arrive at least 45 minutes before dawn to get parking. Saw sunrise the day of the eclipse! First time back in almost 40 years! Still as serene and beautiful as ever!,Must go for sunrise!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The sunrise is spectacular! Highly recommend arriving 45 minutes before the actual sunrise to see beautiful sky color changes. Beware parking is limited.,Sunrise!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Driving up the views just get better and better around every turn! Once at the top it's unbelievable... totally breathtaking!,Amazing views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Acadia National Park is awesome and Cadillac Mountain is one of the best experiences. Awesome views on the way and breathtaking at the top. A must see!,Great views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Our family of four drove to the top of Cadillac mnt for a weekday summer sunrise. We arrived 25 minutes before sunrise time and would not have wanted to be there a minute later. The parking lot was already full so my husband drove back...,Fabulous sunrise location
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Okay, first off, why are the people driving on the mountain side of the road half in my lane, so that my only option is to go flying off the side of the mountain to certain death? Other than that, and watery knees from the...",Nerve-racking Drive to Spectacular Views
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","One of the most majestic sunsets I have ever seen. We went up twice in the same day. First, to explore the top in the daylight. Lots of fabulous viewing points. Then we went up again around 5pm. We wanted to get a parking spot...",Sunset Sensation
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","When we visited, most kept rolling by and obscuring what is a fantastic view. However, the breeze also kept clearing the mist to let us see Bar Harbor and the Porcupine Islands. There is a concreted path to the summit, but a lot of visitors...",Wear suitable shoes
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Entered the park and made our way up to Cadillac Mountain. The fog was rolling in due to a front but the view was still spectacular!,The view is worth the drive up
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",On our trip to Acadia National Park one of the things we were told was a must see was the sunrise from the top of Cadillac Mountain. We left Bar Harbor just before 5am and headed to the park arriving at the top of Cadillac...,Sunrise is a must!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",You're really up high here. It's beautiful to look out over the mountains and the seas below. One of the greatest sights at all the National parks.,Great sightlines
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Don't pass this up, the views are spectacular. The drive is pretty short. It was crowded but with patience you'll find parking.",Worth the drive
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Such beautiful scenery. My husband & I visited the end of August. The crowds were down as school had started back. But also recommend taking the kids.,"Cadillac Mountain, Acadia National Park"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We drove up to Cadillac Mountain by car and hour before sunset. This I recommend if you want to get a good seat on the rocks facing west. There are several prominences that serve nicely as seats or a small bench. Chairs will work in...,Looking for an Acadia sunset
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Caddillac Mountain is fantastic, breathtaking, stunning... I could go on and on. if you do one thing in Bar Harbor this has to be it. The views are magnificent. I can't adequately describe what an amazing place this is. Parking can be tight during high...",Fantastic
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We started our Cadillac Mountain adventure with a hike to the summit. Completed this with our 7 year old and 2 year old in a pack. Moderate hike. Lots to see and the summit was well worth the exertion. A few days later returned at...,Hiking and star gazing
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Phenomenal views... what else can I say?! Everyone must see this. Acadia at its' best. Gives one a great perspective on the land.,Of course you want to go here!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We had been talking about getting up to see sunrise from this tallest mountain on the east coast and so glad we did it! My family thought I was crazy to get there just after 4:00 am but we weren't the first ones! We found...,Sunrise AND Sunset
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The mountain is beautiful with some great views. It is very crowded with visitors. We went up again after sunset to see the stars and highly recommend - you're literally sitting beneath a bowl of stars. Beautiful! You should check it out while in the...,Beautiful sight to see
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",North Ridge Trail located near the entrance of the park is a great trail for a family. Several great lookout spots for Bar Harbor. About hour and ten minutes up the mountain. There is a gift shop at the top of the mountain. You can...,North Ridge Trail
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We visited Acadia today for the first time and we bee lined to Cadillac Mountain and beat most fo the crowds...so glad we made it in time to enjoy the vistas - I mean 360 degree vistas!! So cool! We will be back for sure!,Highlight of Our Acadia Experience
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The Cadillac Mountain is a must to see when visiting Acadia National Park. The view from the top of the Mountain is unbelievable.,Nice view
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We woke up around 3:45 and were at the top by 4:45. (We were staying about a 35 minute drive from the summit according to GPS.) It was already starting to get light (Aug 14, '17). By the time we parked and sat to watch...","A little crowded for Sunrise, but worth it"
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We were limited on time so we booked a tour of the park. Very nice view of the harbour and ocean. It would be worth hiking up here early in the morning to view the sunrise. Oli's Trolly (Mike) was our tour giude. Great tour!,Nice View
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We drove up Cadillac Mountain to see the sunrise at 3:30am (two hours before sunrise) we were the 3rd car in the parking lot we parked. We ventured down the hiking trial and found a spot facing east and wrapped up in our blankets waiting...,Amazing sunrise 🌅 
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",On a clear day you can see 100 miles - excellent view of Bar Harbor and the islands that surround it. A windy place but not bad in the summer - would not be as good in the winter. Seem to be adequate places to...,Excellent Vliew
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We drove up... it was absolutely beautiful.. parking was very easy. We went around afternoon. werent there for sunset or sunrise time..,Amazing View
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",my brother and I hiked up south ridge and down north ridge. A beautiful hike in both directions and so worth the view from the top. our parents drove and met us at the top and there is a nice relatively easy route to walk...,Hiked both north and south cadiallac ridge trails
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We drove up, and parking was rather difficult (takes a while to even get to the parking lot, as people have to wait for spaces as people leave). I would recommend walking up instead. The views are great, but it is very crowded. It's an...",Great Views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It was very crowded - took us three trips around before we found a parking space, and when we left they had closed the access road to the top - but it was just beautiful. It really is the best view there is of Bar...",Gorgeous
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Weather dependent and heavy with fog with a narrow single lane road. So plan on carpooling and allowing a lot of time in addition to what mapping service app you may use.
Very weather dependent but nice. The road is well paved and maintained.
Traffic...",Manage expectations and travel times to this pretty park.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We ventured to Cadillac Mountain for sunrise and it didn't disappoint. We got there 35 minutes early and just made the cut-off (the 30 mins recommended is not enough time as the parking lot fills up quickly) and we were so glad we did. The...,Nothing Like It!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We hit Cadillac Mountain the morning we were headed out. There is a tremendous view from the top of the water, trees and mountains. There is a short trail at the top you can walk around to get different vantage points. You can stay as...","Wow, what a view"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","On a clear day the views are stunning - ocean, islands, mountains, boats. There is a path to walk around at the top. Also a small store and restrooms.",Fantastic Views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you hike give yourself a full day, if by car 10 minutes. Nice overviews on the road going up. On a very clear day you can see Mt. Katahdin. Parking can be limited in peak times. First place In US that sees the sun...",Great 360 views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The drive to the top of Cadillac Mountain is spectacular. You can drop at various places and trek on trails. The views from the top give you a 360 panoramic view that is truly breathtaking especially on a clear day. You can literally see for...,Stunning Ride
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We woke up at 4:00 and got there at 4:55 a.m., 30 minutes before sunrise, only to find park rangers placing cones in front of the road up to the summit because the lot was full! 13 of us, including 5 small kids -- fail!...",GET THERE AN HOUR OR MORE BEFORE SUNRISE IN AUGUST!!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Of course you must go up, but it is packed with people milling around. If you go out onto the rocks it is a little less crowded. We initially wanted to hike up but the trailhead had no parking available so we drove. You will...",packed
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We stopped at Cadillac Mountain and you can see over large parts of Acadia and of Maine. It is well worth the stops l, views and the hikes that are attached to Cadillac Mountain, even if the weather is foggy.",Absolutely must see
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We woke up at 330 am to be at the top of the mountain at 4:20 am. Dress warm because it is cold even in the hot summer! I had on pants, sweatshirt and winter jacket and still needed a blanket to cover up with....",Beautiful! Favorite memory of our trip!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We were at the top of Cadillac mountain twice during our trip. Once in the late afternoon and for sunrise. The afternoon it was a bit quieter. The short loop around the top was a nice with educational placards along the way. Sunrise was much...,Sunrise
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I have lived in New England all of my life, and this summer I made my first trip to Acadia. Cadillac Mountain was definitely the highlight of our trip. I couldn't believe my eyes when we made it to the top. It's nearly a 360...",The most beautiful sight in New England
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We went up and down the mountain twice and each time we were blown away by the view. A must stop if you are in the area.,"Beautiful at any time, but sunset was spectacular"
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Cadillac mountain is amazing. So many trails to hike, and so much to see. It was very busy when we went because it was a perfectly clear day. We had to wait for a parking spot but it was worth the wait.",Must see
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The view up here is awesome on a clear day. There are multiple vantage points to view the ocean, bays, islands, trees, boats and, in some places, Bar Harbor. Even with a lot of people it seemed very peaceful. Parking is limited, so get here...",It Is Simply Beautiful
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We love our annual Acadia National Park vacation. One of its highlights is Cadillac Mountain. During our weekly trip, we visit itbat least twice- for a climb/ hike and the famous sunrise attraction. This year we climbed the Westface, which is the more challenging side...",Come get active
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_30,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you are able, do this hike top to bottom. Amazing views and scenery the entire hike. It takes some knee pounding if you have joints like mine😕But it was worth it!",Cadillac Mountain
"ui_bubble_rating bubble_30,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The day we were able to go up to the summit of Cadillac Mountain was a foggy one -- a fact which undoubtedly significantly impacted our overall impression of the hike. We did part of the short walk at the summit, but the fog and...",Make sure to go on a clear day
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We hiked it and we did have fun, although then we drove up to watch the sunset and I would have rather driven up the mountain and stopped along the way and then hiked another mountain. The blueberries were so yummy though!! and the hike...",best summit!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This was a steep hike up and down. 100 steps at one point but well worth the hike. Water available at the top. Great views,Worth the hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If your group is able, the hike up to the top is totally worth it. The top is always crowded with people who drove up, and there are lots of nice little spots along the trail to have a snack and enjoy the view sans...",Do the Hike!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I was on a tight schedule and gave up before reaching the summit, but I stopped at a scenic overlook MOST of the way to the top and was still satisfied with the spectacular views.","Gave up before the summit, but still worthwhile"
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Only had one day to visit Cadillac Mountain and unfortunately the weather did not cooperate. From the top of the mountain we couldn't see 50 feet away. If you have the time, go on a clear day. A day that you can see the summit...",Challenging view.
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This was a easy and quick drive up to the top. Be prepared for crowds, it's just the way it is. Worth spending an hour or so. Playing around on the rocks was a lot of fun. In July, there were lots of wild blueberries...",Wonderful view of Bar Harbor and surrounding area.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",WOW. A scenic drive and incredible stopping points for photos along the way. The summit has a little gift shop and offers trails and more great views.,ABSOLUTELY must see in the park
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This drive-able, hike-able, bike-able mountains features the highest point furtherst east where the sun rises on the continental United States over 300 days a year..well worth the trip...a MUST SEE view.",Acadia Natinal Parks best views
"ui_bubble_rating bubble_40,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This place is amazing. The views from the top of the mountain are spectacular. We had a great day with the weather with no fog. We could see a cruise ship in the harbor. We really enjoyed the scenery. A must see when coming to...,Beautiful Scenery
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I'm not an early bird, so wasn't happy to get up early and head to Cadillac mountain to see the sunrise. But it was well worth it,what an amazing site and experience.
We did hiking too and saw a snake! It is a beautiful and...",Amazing sunrise!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Great view from the top of the mountain - no real hiking involved and easy trail over the rocks. It was foggy on our visit though and we didn't get the best view until on our way down. Lots of parking in the area and...,Great view and scenery!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Our family (2 adults, 2 boys ages 9 and 10) took a 3 hour, 4.7 miles hike up and down the mountain. (We hike regularly from 1 to 10 miles.) We left from the Wild Gardens of Acadia and headed directly for the summit. The...","Outstanding 4.7mi hike, challenging climb with return via The Gorge"
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I know we were there in the peak time, the crowds were ridiculous and ruined the place. We loved the nature and the site. We parked in the lower parking lot to avoid the 20 minute wait for a parking space at the top. There...",Would be 5 stars except for crowds 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We drove and hiked around the summit a bit. We went early on a weekday and we had trouble finding a parking space. By the time we left sandy beach and other areas were overcrowded. I would be careful when you go to avoid the...,Great views
"ui_bubble_rating bubble_40,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Perfect weather on Monday, August 7th, 2017 helped make the perfect day for magnificent views of the ocean and Bar Harbor. It was In the 70's and breezy, and we timed it well for getting parked before the traffic arrived. We watched the movie at...",The HIGHlight of Acadia National Park.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Fourth visit and it never disappoints. Okay maybe if you've drove all day and you get up to the top and the fog has covered your views. But if your lucky enough to get a day when you can at least see to the north...,Never disappoints 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",A lot of people who'd been to Cadillac and/or had been to Acadia/BarHarbor/Mt.DesertIsland multiple times said skip Cadillac Mt. They'd expressed that it was crowded and there were better hikes. We still felt like we should give it a go. My husband and I hiked...,Great Place To Hike To
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Hiked the North Ridge Trail to the summit. The trail was easy to follow, but not so well marked at the head. Moderate level of intensity - beautiful views of Bar Harbor all the way up. The summit was pretty busy with all of the...",Beautiful 
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We visited this site with some friends of ours. Let me start by saying that the traffic was terrible we arrived around 10:40 at the mountain top. It took us nearly 30 minutes to nab a parking spot. If plan to go in the next...,Beautiful view
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Proper foot wear and a jacket are a must.
Temperature at the top can be cooler and the weather can change quickly and it can be windy. Binoculars will make the long distance viewing more exciting. Walk the paths, step on the rocks and create...",Always an Experience to Behold
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Very busy. Take a jacket as the weather at the top can be cool & always windy. The rocks at the top & the view is AMAZING. Children need supervision due to traffic & the rock formations. Bathrooms & snacks available.,BEAUTIFUL VIEW IN EVERY DIRECTION
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This was a beautiful walk. You drive to the top of the mountain and then walk on the path all around. You can go off the path and explore, climb, pick blue berries. Amazing view",Vacation 
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","My family and I visited Acadia National Park. It was a bit foggy when we were there. That didn't stop hundreds of people from enjoying the park. There were hikers everywhere. Also people bicycling on the park loop. Highlights of our trip were Cadillac Mountain,...",A Gem!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","All of Acadia is beautiful, but the view from the top of Cadillac Mountain is amazing. The drive up the loop to get there has some areas to pull over for pictures, but at the top you can get a 360 view. We did not...",Beautiful
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We did the rage to rage it was a little long for us as it ended up being 10 miles but there was some beautiful spots along the way,Very beautiful 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Cadillac Mountain is such a breathtaking experience. The views at the top are so beautiful and you just want to breath and take it all in while relaxing and enjoying the experience. From sunrise to sunset, this is one attraction in Bar Harbor that you...",Beautiful Picturesque Scenery
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Going up here is half the fun. At the top you get a eye full of the surroundings. What a view. Paths going along edges.,At The Top Looking Down
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",It is nice that you can drive to the summit so anyone can enjoy the view without having to hike. So dark st night you can see the Milky Way and so many stars! Nice perspective of Bar Harbor and the islands. Bring long pants...,Spectacular sunsets and star gazing 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We rode the motorcycle up to the top of the mountain to enjoy the amazing views. Then one evening we went up to watch the sunset. Definitely a must see!,What views!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We drove up to the summit and were luckily able to find parking. The buses don't go up to the summit but it was a short drive from our Inn. I think this is the highest elevation of the mountains in the area. You get...,Wonderful overview of the islands
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",On an off-road from the parks main road. Beautiful drive and nice short walks with great views from the top,Great Views
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Absolutely gorgeous views! We took quite a hike down the expert trail, not for the faint of heart that's for sure.",Beautiful
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Amazing sunrise views. We went early and decided to park about half a mile before the summit to avoid the issues with parking. The view was spectacular, it didn't disappoint.
Go early, find a good spot (not necessarily at the top) and enjoy the views.",Amazing views and great sunrise
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Unfortunately fog was ever present during our visit. Lots of people. Temps were pleasant. Parking was awful!,Foggy!
"ui_bubble_rating bubble_40,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",the drive up is easy and it is spectacular to see. sunsets are amazing! walking not strenuous. go when clear so you can see forever!,"fantastic views, worth it!"
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I felt this was the highlight of our visit to Acadia NP. The sky was clear and the views were fantastic. It is difficult to describe how great it was. A must see.,Monday Afternoon
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The family started very early in the morning but this hike was worth it. Did it early before the trail starts to fill up and while it's a little cooler out.,Great Hike!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We drove up, parking was a bit of a challenge but patience in parking was well worth it. The views were great in all directions. Bonus for us is the blueberries were ripe so we picked and ate many. It is legal to do on...",Amazing views
"ui_bubble_rating bubble_50,ratingDate",,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_50,,
ui_bubble_rating bubble_50,,
