rating,reviews_index,reviews_topic
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","An easy walk/hike on the Hidden Valley trail, pretty much anyone can enjoy. Really neat to see all the rock climbers scaling the boulders, you could stand there and watch them forever. You see all types of rock formations, lots of oohs and aahs. An...","""Great Place to see Rock Climbers"""
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I went here early one morning. I enjoyed the rock formations and the desert scenery. It is not an environment that I am familiar with and it was very interesting. I even saw a jack rabbit which was nice. In the early morning this time...,Nice spot 
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The Hidden Valley trail is a must see! It's only a mile long loop, but has so many gorgeous sites. There are huge vertical walls (you may get lucky and see a rock climber or two scaling them), giant boulders and desert plants. I enjoyed...",Great Trail!
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_30,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This short loop is great if you have small kids or teenager who don't like long hikes. Went with a 1yr old in our Kelty backpack, 4ry old and 14yr old. The 4yr old walked all but the last 200 yds and he climbed on...",Great family walk
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It is a nice walk for sure. Usually it is the first stop of people coming to Joshua Tree. Some times it is a bit hard to find a parking spot. It is an easy loop, nice trail, scenery is good but not impressive.",Nice trail and easy walk 
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Because we took Queen Valley Road to Hidden Valley, we ended up parking in the Hidden Valley camp grounds and not the Hidden Valley trail head. The hike is just across the street from the campground. The parking lot was nearly full but we were...",Last hike of the day
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We went at 9 am which was a good decision. It was relatively quiet and, had it been much busier, it would not have been near as interesting and beautiful. The sky was a deep blue and the rocks a beautiful pink/orange. A definitely lovely...",Great first stop in JT
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",If you're in Joshua Tree this is an easy walk with a good variety of terrain and great diversity of cactus and other plant life.,Easy circle walk for all ages 
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The Hidden Valley 1 mile hike has to be one of my favorite places I've ever visited. I didn't want to leave. It was like being on a different planet. The huge boulders were like none other I've ever seen. It was a beautiful day...,Beautiful place to hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Ideally if you have teenagers with you that are no boy scouts ;) - short walk with a lot of photo opportunities that gives you a great impression of the Joshua Tree National Monument!,"Nice, short walk..."
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Hidden Valley is beautiful area of Joshua Tree that allow you to see the rocks and plant life up close. Watching the climbers' slow methodical movements up the vertical walls is mesmerizing.,Nice Stroll through an old Cattle Rustling Hideout
"ui_bubble_rating bubble_10,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","My wife and I along with our 22 yr old son stopped here on a busy Saturday, just to kill some time for some parking to open up at Ryan Mountain. Hidden valley was packed with screaming kids OR people that appeared to have never...","I guess good if you have kids, but if you don't...."
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We stopped in this area for a picnic lunch. It is fascinating at the different rock formations. We also stopped a multiple locations to view the rock formations. We climbed on some of the rocks for better views. Various plant life including some flowers were...,Interesting
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","First of all I'd like to comment about our overall visit to Joshua tree national Park. It was a lot more interesting than I ever thought it was going to be. The trees, the name sake of the park, are very interesting and important features,...",A very pleasant surprise!
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a gorgeous little nook for a picnic. It was pretty crowded when we were there, but has some stellar sights.",Quick drive through...
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I am trying to review the entire park but your search engine makes that impossible. Nonetheless I will do that. The loop road provided us with numerous opportunities to visit with the plants and animals of the area, while viewing the many vistas composed of...",Visiting a Great National Park Which Reveals Itself Differently as the Light Changes
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Hidden Valley is a well-traveled 1 mile loop trail, easy hike, flat and interesting. It's a Valley surrounded by huge rocks that you ""enter"" - a pleasant place to walk and take pictures. But what a lot of people don’t know if that if you...","Wonderful Stroll. Rocks, Joshua Trees..."
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a great short hike through a historical area. Nice clean facilities and plenty of picnic tables. Be sure to stop at this one.,Beautiful Hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is about a one mile easy hike that takes you back into a secret little valley that actually had to have the trail blasted out originally. Easy walking and lots of interesting geology. Lots of lizards and birds for the kids to look for....,Easy hike....highly recommended for families
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This was our favorite short hike in Joshua Tree. Rock formations, climbing boulders and Joshua trees in bloom, a fun short hike.",Great hike
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The trail was clearly marked and the walk was not physically taxing. The rock formations are stunning and the light is incredible. We visited between Christmas and New Year so the valley was choc-a-bloc which was a shame as it ruined the remoteness of the...,Beautiful Landscape
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We went here after going to the Indian Canyons to hike. Joshua Tree costs $20 vs. $7 at Indian Canyon. Ir takes forever to get there and a boring drive. Once at the park, it's another 14 mi. Drive Inside to get to the trails....",Not worth the long drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is the second time I've done this trail this year. It's super easy to navigate and has pretty spectacular sights. This attraction is good for anyone so it is usually the one of the busiest in the park. Be forewarned that there are stone...,"Wonderful, easy walk. "
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This seems like the place to head to foe a picnic and hike. The hike is about 1.2 miles and fairly easy. We hiked a couple of spots but recommend this one for your first stop. Bring a coat as it got windy,Place to go
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Fabulous place well worth the the visit. This was our first experience in JT and we spent an hour and a half plus wandering around the trail. Highly recommended.,January visit
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This was our first hike in Joshua tree national Park and it was a great way to start. It was very popular so there were lots of people on the hike as well.
It's a fairly flat hike and only about a mile loop. The...","Short, easy hike"
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a nice and easy hike that the entire family can enjoy. My kids had a wonderful time running from one tree to another.
There are wonderful photo opportunities against diverse landscape and varieties of Joshua trees.
I found this to be a particularly...",Easy hike offering diverse scenery!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Joshua tree is such a beautiful park with its granite hills and formation and desert vegetation. Hot day with young children on a day trip from Palm Springs so one shortish hike was the order of the day and I'm glad we did this one....,Great hike for small children....
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We went on a very hot day with 2 boys (12 and 10). Bring lots of water and camera. Beautiful scenery and great trail.,Nice trail
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Our favorite stop in Joshua Tree National Park. A most enjoyable hike among the rocks and desert fauna. In summer, head out early to avoid the heat (but no humidity). The trail is a 1 mile loop with a small amount of climbing at the...",It's a dry heat!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We loved Joshua Tree as a whole - Hidden Valley was our favorite part. It's a very short and easy hike, but you could spend lots of time playing around the rocks and watching the rock climbers. I recommend going early in the day or...",Easily the most beautiful place we saw in Joshua Tree NP
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We had a great time exploring some of the rock formations. At times, they feel like giant piles of huge boulders that are just piled on top of each other. There are some cool passages and tunnels and pathways up, around, and under the rocks....","Scrambling over, under, and through rocks and boulders..."
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I seldom give excellent ratings,but this place deserves it . We did 3 hikes,they were all in the rocks ,but so different. The vegetation, the views, the places to see,all first class. Would one day love to camp at jumbo rocks and stargaze at night....","Second visit,better than first"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Great place to explore easy walking great photo ops...in fact the whole Joshua tree park rocks!!! ...excuse the pun,Beautiful spot in the Joshua tree park 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We arrived here late morning and decided to enjoy our picnic lunch on one of the many benches provided near the parking lot. It is a beautiful, peaceful area to sit, relax and watch nature. Once we were finished our lunch, we headed off on...",Great Easy Hike!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Hidden Valley is a great little hike. From the parking lot you walk down a short trail and into a “hidden valley.” It really is cool that there is only one way in, and one way out, and once in, it is very easy to...",Fun easy hike; opportunity to climb on the rocks if you are inclined
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If this is your first or only activity in Joshua Tree National Park, it wouldn't be a bad place to start, but we had already been through the rest of the park and found Hidden Valley to be unimpressive.",Nice Walk but Not Impressive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We enjoyed a lot a walk in hidden walley. It has many nice dried out trees for photography perfect. The rock formations are special and we even found an alternative route out of the path and did some rock climbing and crawling ;-) enjoy!,Nice walk
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Awesome little place to stop for the day and have a picnic. They have fire pits for BBQing and picnic tables. Lots of parking- can boiler or hike, or just watch the rock climbers.",Great place for a picnic
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",What spectacular and beautiful rock formations and sites. Easy for any hiking level. Definitely a must hike for anyone who visits the Joshua Tree Park.,A Must For Anyone Visiting The Park
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I am so glad we took the trail to Hidden Valley! It is about a mile loop trail and worth every step. The history of Hidden Valley was interesting to read about along the way. The rock formations were beautiful to see. There were people...,Wonderful nature trail
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This trail is right near the Hidden Valley Campground. One mile loop with a few stairs here and there. Beautiful rocks and a few interesting trees.,Short nature walk but beautiful
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",My wife and I got to the park very early through the west entrance. This was our first stop and we were not disappointed. Really nice short hike. Very interesting to walk through some tight rock formations and pop out into a valley.,Great place to everyone to hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",My boyfriend and four year old daughter camped in Jumbo Rocks campground then drove 5 minutes down to Hidden Valley. We did the one mile loop hike which was awesome. It took us a long time because we climbed lots of boulders and explored the...,Easy 1 mile loop hike for kids
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Had lunch in the picnic area (there are a lot of tables) and viewed the rock formations. Area was quite busy but we still enjoyed the stop.,Interesting area
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Our first stop in Joshua tree np. Unfortunately the nature trail was temporarily closed for maintenance. But we hiked around the picnic area and still had the great views. You can wander through that area and experience the cool rock formations and Joshua trees -...,Beautiful views; amazing rock formations 
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Second time to visit Joshua Tree and looking forward to my return. Such beauty and good energy. Best to stay on marked trails or you can get lost easily. Desert beauty in rock formations and various plants and of course the grand Joshua trees!,Fabulous hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","As many reviews pointed out, the rangers at the park gave me the same advice. If you choose one trail this should be the one. It has boulders, vistas, plants and lizards. My kids did not want to leave. Trail is flat so sneakers should...",Superb walk with 7 and 10 year olds
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This so worth a stop and a hike! It is a gorgeous valley and was one of our favorite places in Joshua Tree. One can hike and/or rock climb here.,Favorite hike in Joshua Tree
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Great hike to start your exploration of Joshua Tree NP. Moderate with some climbing but all worth it.,"Amazing Rocks, Plenty of Joshua Trees"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Easy loop hike. Good for families with kids. Bring your camera. The light for pictures in good in the morning. Hiking early in the morning also helps avoid the heat, the crowds and potential parking issues. Very nice picnic area adjacent to the trailhead.","Easy hike, great scenery"
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Nice short loop hike. Isolated little area, Good boulders and views. Some bolder corridors which a peaceful to walk through. Can be crowded. Quick in and out, then move on. Best picnic area in the park!",Add to itinerary
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Our first walk in Joshua Tree was fantastic. Between the landscape and the flora, we had a great time walking the paths and climbing the rocks. As with almost everywhere in Joshua Tree, the views are fantastic. Many many families were on this path, so...","Never found the dressing, but ..."
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Not really a hike, just an easy walk around this valley of various rock formations. Suitable for families with children and people of all ages.",A pleasant walk
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A friend and I recently hiked this trail with four kids (age 2-11) and it was spectacular. Easy hike, incredible views, fantastic.",Perfect sunset trail with kids!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The story goes that in the 1800's cattle rustlers hid cattle here. I don't know if it's true but good story. Easy hike lot of good photo ops. Walk the trail clockwise and watch for climbers on the cliffs to your right,Interesting
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We spent a happy couple of hours wandering around Hidden Valley with our two kids, aged 10 and 12, this past weekend. As others have said, it does get busy and there was a tour bus that arrived when we were there. However, it's a...",Beautiful rock formations and easy for kids
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Trail walk up stone pathway that has steps with varying step heights. Very nice, fairly easy trail, with picnic opportunities, adjacent to parking area.
The entire national park is definitely something to experience.",Beautiful fairly easy hike / walk
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Being used to long hikes, this felt very short and nothing special (I liked the Barkers Dam walk better)..
LOT of people on this trail..
If you like a good trail with less people go to the 49 Oasis Palms trail (3.3 miles)..",Nice short nature walk with nice boulders and rock climbers
"ui_bubble_rating bubble_30,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Excellent views and plenty of guide signs. However, the trail is loose gravel that requires a hiker to be part mountain goat.",Pleasant fourty or so minute walk
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A lovely walk in February...not so sure about summer. As others have pointed out, their are some stone steps to navigate but this is not a challenging walk if you can go a mile.",Cattle ruslers hidden stolen cattle here...
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is must see when visiting Joshua Tree. Its fairly easy hike/walk the whole family can enjoy. Great for picture taking.,What a great hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This was such a fun hike! It's a one mile loop that gives you plenty of opportunities to get up close to the various trees and cacti and climb up some rocks if you feel inclined. The trail isn't strenuous at all so I imagine...,Fun for everyone
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Don't miss Hidden Valley! It's an easy hike, but with spectacular scenery. We couldn't figure out why the NPS guide said that this 1 mile loop trail would take an hour. Once on it, we realized that you had to factor in ""climbing"" time. Our...",Fun Easy Hike
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Took the short, approx 1 mile, walk through this area. Very nice with excellent signage providing the story of this area. Really made me think of the time when this area was used by rustlers.",Pleasant day trip
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We visited Joshua Tree National Park today. There are 3 ways to enter the park ($20 for single car with occupants for 7 days or $30 for a year, creditcards accepted). The entry via Joshua Village in the north west is closest to Hidden Valley....",Nice little hike 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","unique beautiful desert rocks. i wish it had been a bit cooler to climb around and have a picnic. there are lots of tables here,",hot but beautiful
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is really a wonderful place to view some amazing scenery and gather your perspective. The peacefulness of the surrounding nature is so captivating, its hard not to want to stay.",Incredible and Beautiful
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","There is a mile long loop trail that will take you easily from the parking lot into an amazing world of large boulders and rock walls. We watched many climbers, working their way up the rock faces, but we stuck to the ground and enjoyed...",Rocks!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Most people enjoy the beautiful rocks in Joshua Tree. If you enter from hwy 10, it is a long and tedious drive. If you enter from 29 palms, the rocks are more accessible and scenic. It is a beautiful park and much larger than you...",Enter from 29 palms
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Plenty of parking even for RV's. Had a large picnic area and restrooms at trail head. Easy 1 mile loop with lots to see. Good story behind the name. Check it out,Easy and interesting hike 
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If Joshua Tree isn't already on your Bucket List, put it there. It's one of the most beautiful, unique geological treasures in the US. Leave early, pack a lunch, plenty of water and extra batteries for your camera. Joshua Tree itself is 60x30 square miles,...",Bucket List
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I love rocky scenery and deserts and this did not disappoint. About a mile loop with fantastic rock features. It was very hot though and probably the best hiking time is Autumn/Spring. Would love to visit it again.,Enclosed walk
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We visited this National Park in August. We drove in and bought a national park ticket that was valid for a year but it worked out cheaper than buying individual tickets as we were visiting for four parks on our holiday. The scenery is spectacular,...",Fantastic scenery
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This review actually covers all of Joshua Tree National Park. The individual elements are certainly worthy of their own reviews, but I'm short on time. This park is a ""must see"" if you're traveling between Los Angeles and Phoenix were simply as a day trip...",Great Day Trip from LA
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Joshua Tree is one of the most amazing places in the world, and Hidden Valley is one of its gems, as there are numerous rock formations that are easy to climb around on, with no equipment needed.",The perfect place to experience Joshua Tree
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I've never been to the desert before, so naturally when I had the opportunity to go, I didn't allow the hot, summer weather to stop me. The mile long hike through hidden valley was the perfect trail for this day. It's got gorgeous views of...",Excellent hike for a hot day in the desert
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Many people come to Joshua Tree for the rock climbing; for those of us with an appreciation of nature but a little less mobility, Hidden Valley is an excellent outing. You have to see it to fully understand the otherworldly sense it conveys. If you...",The highlight of our day in Joshua Tree
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",It was super hot when we visited but that didn't stop us from enjoying all the different rock formations. We cut our hike short when our youngest member had to go to the bathroom so definitely use the portapotty before starting your hike.,Excellent
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Pretty nice area, trail is short but can be tricky, we lost the trail one moment but were lucky to find it agajn at the end, take water with you",Nice rocks
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The terrain, flora, and mountains on this loop trail are beyond fascinating. You will feel as if you're walking on another planet, it's that surreal. Climbing on the mountains is allowed, though a permit may be required. Really great fun in a valley that truly...",One-hour Hike in Another World!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Leave your car in the car park and take the circuit walk for excellent vistas of the surrounding country. Don't forget your camera.,Well worth the walk
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Joshua Tree is magical in general. You've got to give yourself a whole day if not a whole long weekend to camp inside the park. Hidden Valley is a great place to begin - especially if you've never been to the park before. It's popular...,Totally Worth The Price of Admission
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Nice stroll amidst & over some rock formations. We did this early in day. There is no shade & can be quite hot. Mostly a flat round trip walk, with some slight elevation gain on return loop. Good introduction to the terrain.",Nice walk in the desert
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I was very thankful that this 1-mile trail had signs, since it was 103 degrees outside and the terrain was all sand. Since it was all sand, there were footprints everywhere we looked, so it was often confusing which direction we should be walking in...",Neat trail - follow the signs!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The rock formation at the Joshua Tree National Park is quite different from all the other Parks we have visited in this area of the USA and one of the best way to feel that difference closely is to walk the trail of Hidden Valley...,Good place to get a feel of this Park
"ui_bubble_rating bubble_45,book_text,and_up",,
ui_bubble_rating bubble_45,,
ui_bubble_rating bubble_45,,
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","What a great hike! Beautiful rock formations, flowering cacti (we were there in April, so got lucky), amazing views. I loved that you could climb pretty high up in a matter of seconds - it's that easy. Also, we had a young child with us...",Great hike!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A must see spot when you are in Joshua Tree, but go early or late to avoid the spoiler crowds. Take a leisurely one mile loop into the rocks. Scramble up a on a few formations to get a better vista and over into hidden...",Mythical & Labyrinthine Rocks
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","My wife and I did the easy walking and enjoyed the interesting views. We wore hiking shoes and hats with a wide brim.
Worth a stop.",GOOD VIEWS
"ui_bubble_rating bubble_40,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It wasn't even a crowded day -- not on the weekend -- but we still had to get to almost the end of the parking lot to find a space. Interestingly, though, once we got on the trail and through the opening into the valley,...","Beautiful, but easy to get off trail"
